id,name,is_storable,type,standard_price,list_price,volume,weight,base_unit_count,barcode,x_dose_x_ha,active,available_in_pos,can_be_expensed,purchase_ok,sale_ok,is_published,allow_out_of_stock_order,tracking,invoice_policy,bill_policy,manufacturer_pref,uom_id/id,categ_id/id,unspsc_code_id/id,manufacturer_id/id,supplier_taxes_id/id,product_tag_ids/id,pos_categ_ids/id
product_template_1317,Avolant 1L,True,Goods,1.0,1810.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,marin_data.product_tag_59,
product_template_1318,Axe B 1L,True,Goods,100.0,250.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,fleet.product_category_vehicle_contracts,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_axeb,,,marin_data.pos_category_107
product_template_1319,Axe Root 1L,True,Goods,1.0,280.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,,marin_data.manufacturer_axeb,,,
product_template_1320,Axefol K-45 1L,True,Goods,70.0,250.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_165,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_axeb,,,marin_data.pos_category_107
product_template_1321,Axefol K-45 1x5L,True,Goods,1.0,1200.0,0.0,5.5,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_165,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_axeb,,,
product_template_1322,Axefol plus 16-10-15 1L,True,Goods,1.0,200.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_axeb,,,
product_template_1323,Axen 0.250L,True,Goods,1.0,300.0,0.0,0.27,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_axeb,,,
product_template_1324,Axen 1L,True,Goods,1.0,250.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_axeb,,,
product_template_1325,Axequel Trans Ca Bo 1L,True,Goods,1.0,200.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,fleet.product_category_vehicle_services,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_axeb,,,
product_template_1326,Axesal 1x20L,True,Goods,1.0,3000.0,0.0,25.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_axeb,,,
product_template_1327,Axestim 1L,True,Goods,1.0,480.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_axeb,,,
product_template_1328,Axestim 1x5L,True,Goods,1.0,2200.0,0.0,5.5,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_160,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_axeb,,,
product_template_1329,Axesurf 1L,True,Goods,1.0,100.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_134,product_unspsc.unspsc_code_12142100,marin_data.manufacturer_axeb,,,
product_template_1330,Azufre,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,,,,
product_template_1331,AzureXtra 0.500L,True,Goods,1.0,900.0,0.0,0.55,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_117,marin_data.product_category_155,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_nufarm,,,
product_template_1332,Baciver 1kg,True,Goods,1.0,1000.0,0.0,1.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_156,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_versa,,,
product_template_1333,Bactrol 2X 0.800kg,True,Goods,1.0,600.0,0.0,0.8,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_153,marin_data.product_category_150,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_basf,,"marin_data.product_tag_110,marin_data.product_tag_142",marin_data.pos_category_101
product_template_1334,Balazo 1L,True,Goods,1.0,0.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_mezfer,,,
product_template_1335,Balazo 1x20kg,True,Goods,1.0,400.0,0.0,20.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_163,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_mezfer,,,
product_template_1336,Banjo 500 1L,True,Goods,1190.0,1750.0,0.0,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_152,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_adama,,marin_data.product_tag_63,marin_data.pos_category_103
product_template_1337,Bank 1x5kg,True,Goods,1.0,2000.0,0.0,5.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_156,marin_data.product_category_151,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_helm,,,
product_template_1338,Bank New 1L,True,Goods,1.0,370.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_151,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_helm,,,
product_template_1339,Bankit 1L,True,Goods,1125.9,1750.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,32693,uom.product_uom_litre,marin_data.product_category_155,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,,marin_data.pos_category_103
product_template_1340,Bankit 1x5L,True,Goods,1.0,1.0,0.0,5.5,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_155,product_unspsc.unspsc_code_50466844,marin_data.manufacturer_syngenta,,,
product_template_1341,Banvel 12-24 1L,True,Goods,183.7,325.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,73955,uom.product_uom_litre,marin_data.product_category_140,product_unspsc.unspsc_code_10171700,marin_data.manufacturer_syngenta,,"marin_data.product_tag_1,marin_data.product_tag_42",marin_data.pos_category_104
product_template_1342,Banzai 0.250kg,True,Goods,1.0,1100.0,0.0,0.25,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_145,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_helm,,,
product_template_1343,Banzai 0.500kg,True,Goods,1.0,2200.0,0.0,0.5,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_146,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_helm,,,
product_template_1344,Barbet 720 SA 0.950L,True,Goods,1.0,220.0,0.0,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_120,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_agricam,,marin_data.product_tag_26,marin_data.pos_category_109
product_template_1345,Barbet 720 SA 1x20L,True,Goods,1.0,1.0,0.0,25.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_agricam,,,
product_template_1346,Barbet Metax 1kg,True,Goods,1.0,220.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_agricam,,"marin_data.product_tag_26,marin_data.product_tag_94",
product_template_1347,Basagran 1L,True,Goods,1.0,460.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_137,product_unspsc.unspsc_code_10161900,marin_data.manufacturer_basf,,,
product_template_1348,Bavaro 1L,True,Goods,1.0,1.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_143,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_agricam,,marin_data.product_tag_2,
product_template_1349,Bavistin 500 DF 1kg,True,Goods,1.0,0.0,0.001,1.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_151,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_basf,,,
product_template_1350,Bayfolan Forte 1L,True,Goods,1.0,140.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_bayer,,,
product_template_1351,Bayfolan Forte 1x4L,True,Goods,1.0,400.0,0.0,4.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_bayer,,,
product_template_1352,Bayfolan Solido 1kg,True,Goods,1.0,150.0,0.001,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_bayer,,,
product_template_1353,Beleaf 0.150kg,True,Goods,1.0,0.0,0.0,0.15,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_141,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_fmc,,,
product_template_1354,Beleaf 0.600kg,True,Goods,1.0,1.0,0.0,0.6,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_149,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_fmc,,marin_data.product_tag_61,
product_template_1355,Beleaf 1kg,True,Goods,1.0,0.0,0.001,1.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_fmc,,,
product_template_1356,Beleaf 1x1.6kg,True,Goods,1.0,0.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_fmc,,,
product_template_1357,Beleaf 1x12kg,True,Goods,1.0,0.0,0.0,12.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_161,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_fmc,,,
product_template_1358,Belt 0.100L,True,Goods,1.0,350.0,0.0,0.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_108,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_bayer,,,
product_template_1359,Benzalconio 80% 1x200L,True,Goods,1.0,1.0,0.2,220.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_132,marin_data.product_category_153,product_unspsc.unspsc_code_10171702,,,,
product_template_1360,Benzimid XM 800 WG 0.600kg,True,Goods,148.0,480.0,0.0,0.6,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_149,marin_data.product_category_151,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,marin_data.product_tag_20,marin_data.pos_category_103
product_template_1361,Beta Pura 1x20kg,True,Goods,2038.35,1.0,0.0,20.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_163,marin_data.product_category_125,product_unspsc.unspsc_code_10171505,,,,
product_template_1362,Bifen Max 10% CE 1L,True,Goods,319.0,800.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,marin_data.product_tag_14,
product_template_1363,Bifen Max 40% CE 0.250L,True,Goods,1.0,800.0,0.0,0.25,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,marin_data.product_tag_14,
product_template_1364,Binder 1L,True,Goods,1.0,400.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_144,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agricam,,marin_data.product_tag_14,
product_template_1365,Biobacil 1L,True,Goods,1.0,1.0,0.0,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_156,,,,,
product_template_1366,Biofit 1x25kg,True,Goods,1.0,1.0,0.0,25.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_164,marin_data.product_category_160,,marin_data.manufacturer_innovak_global,,,
product_template_1367,Biogib,True,Goods,1.0,0.0,0.0,0.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,marin_data.product_tag_77,
product_template_1368,Biogib alcohol,True,Goods,1.0,0.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_160,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_upl,,,
product_template_1369,Biomec 1.8 1L,True,Goods,200.0,900.0,0.001,1.1,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,marin_data.product_tag_2,marin_data.pos_category_105
product_template_1370,Biomec 1.8 CE 1x5L,True,Goods,1.0,0.0,0.0,5.5,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_126,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_upl,,,
product_template_1371,Bionex 1L,True,Goods,1.0,70.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_134,product_unspsc.unspsc_code_12142100,marin_data.manufacturer_upl,,,
product_template_1372,Bionex 1x20L,True,Goods,1400.0,950.0,0.0,25.0,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_134,product_unspsc.unspsc_code_10170000,marin_data.manufacturer_upl,,,
product_template_1373,Biothrine Flow 1L,True,Goods,1.0,0.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_145,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_bayer,,,
product_template_1374,Biozyme TF 1L,True,Goods,1.0,200.0,0.001,1.1,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,
product_template_1375,Biozyme TS 1L,True,Goods,155.0,250.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_160,product_unspsc.unspsc_code_10171505,marin_data.manufacturer_upl,,,
product_template_1376,Bisulfuro de carbono 1L,True,Goods,1.0,0.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_170,product_unspsc.unspsc_code_12352100,,,,
product_template_1377,Bisulfuro de carbono 1gal,True,Goods,1136.0,4000.0,0.0,4.0,1.0,,0.0,True,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_gal,marin_data.product_category_170,product_unspsc.unspsc_code_12352100,,,marin_data.product_tag_22,marin_data.pos_category_103
product_template_1378,Bisulfuro de carbono 1x200L,True,Goods,1.0,3900.0,0.0,0.0,1.0,,0.0,True,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_132,marin_data.product_category_170,product_unspsc.unspsc_code_12352100,,,marin_data.product_tag_22,marin_data.pos_category_103
product_template_1379,Blaukorn 1x50kg,True,Goods,1.0,0.0,0.0,50.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_166,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171600,marin_data.manufacturer_compo,,,
product_template_1380,Blighter 0.500kg,True,Goods,1.0,140.0,0.0,0.5,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_148,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_nufarm,,,
product_template_1381,Blighter 1kg,True,Goods,168.54,280.0,0.001,1.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_nufarm,,"marin_data.product_tag_36,marin_data.product_tag_91",marin_data.pos_category_109
product_template_1382,BlueShield 10LF 1L,True,Goods,1.0,320.0,0.001,1.1,1.0,,0.0,True,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_157,product_unspsc.unspsc_code_10171702,marin_data.partner_5333,,marin_data.product_tag_31,
product_template_1383,BlueStim 1x2kg,True,Goods,1.0,2200.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_154,marin_data.product_category_160,product_unspsc.unspsc_code_10171500,marin_data.manufacturer_shokubutsu,,,
product_template_1384,Blut 0.250L,True,Goods,1.0,110.0,0.0,0.27,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_134,product_unspsc.unspsc_code_12142100,marin_data.manufacturer_helm,,,
product_template_1385,Blut 1L,True,Goods,1.0,420.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_135,product_unspsc.unspsc_code_12142100,marin_data.manufacturer_helm,,,
product_template_1386,Boral 480 SC 1L,True,Goods,1.0,1300.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_139,product_unspsc.unspsc_code_10161900,,,,
product_template_1387,Boronat 1ton,True,Goods,1.0,1.0,0.0,1000.0,1.0,,0.0,,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_ton,fleet.product_category_vehicle_maintenance,product_unspsc.unspsc_code_10171600,,,,
product_template_1388,Bote fosfuro de aluminio,True,Goods,1.0,0.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_170,product_unspsc.unspsc_code_10191509,,,,
product_template_1389,Box label,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_ruhega,,,
